planner_name,map_name,seed,start_x,start_y,goal_x,goal_y,straight_line_dist,success,failure_reason,planning_time_ms,path_length_m,path_efficiency,cumulative_curvature,max_curvature,min_clearance_m,mean_clearance_m,num_waypoints,cpu_percent_avg,peak_memory_mb,timestamp,step_size,repulsion_strength,initial_path_points
LazyCoulomb,event_venue,1,6.500000000000002,0.6000000000000014,-5.8999999999999995,6.000000000000002,13.524792050157373,True,,8.1,13.5248,1.0,0.0,0.0,0.0069,0.4505,314,0.0,35.3,2026-05-06T10:01:37,0.05,0.05,40
LazyCoulomb,event_venue,2,-6.5,9.600000000000003,-0.5999999999999996,-0.14999999999999858,11.396161634515371,True,,6.862,11.3962,1.0,0.0,0.0,0.0039,0.5137,314,0.0,35.34,2026-05-06T10:01:37,0.05,0.05,40
LazyCoulomb,event_venue,3,6.15,4.450000000000001,-3.4499999999999993,6.6,9.83780971558202,True,,6.298,9.8378,1.0,0.0,0.0,0.0056,0.4007,314,0.0,35.37,2026-05-06T10:01:37,0.05,0.05,40
LazyCoulomb,event_venue,4,8.700000000000001,5.600000000000001,8.9,-5.1,10.701868995647443,True,,6.306,10.7019,1.0,0.0,0.0,0.6812,0.8073,314,0.0,35.37,2026-05-06T10:01:37,0.05,0.05,40
LazyCoulomb,event_venue,5,-1.049999999999999,9.000000000000002,-0.34999999999999964,2.950000000000001,6.0903612372337985,True,,8.168,6.0904,1.0,0.0,0.0,0.0092,0.6301,314,0.0,35.43,2026-05-06T10:01:37,0.05,0.05,40
LazyCoulomb,event_venue,6,-1.6499999999999986,0.45000000000000107,-4.6499999999999995,4.65,5.161395160225576,True,,6.745,5.1614,1.0,0.0,0.0,0.008,0.6539,314,0.0,35.46,2026-05-06T10:01:37,0.05,0.05,40
LazyCoulomb,event_venue,7,0.5000000000000018,8.800000000000002,5.200000000000001,-1.75,11.549567091454122,True,,7.628,11.5496,1.0,0.0,0.0,0.0059,0.602,314,0.0,35.49,2026-05-06T10:01:37,0.05,0.05,40
LazyCoulomb,event_venue,8,6.9,-1.299999999999999,-6.3999999999999995,-5.499999999999999,13.947401191619893,True,,6.764,13.9474,1.0,0.0,0.0,0.0031,0.5029,314,0.0,35.51,2026-05-06T10:01:37,0.05,0.05,40
LazyCoulomb,event_venue,9,-0.5499999999999989,7.1,6.35,-1.4499999999999993,10.986924046337991,True,,7.588,10.9869,1.0,0.0,0.0,0.006,0.4139,314,0.0,35.55,2026-05-06T10:01:38,0.05,0.05,40
LazyCoulomb,event_venue,0,0.10000000000000142,-2.1499999999999995,9.600000000000003,-4.6499999999999995,9.823441352194251,True,,2.586,9.8234,1.0,0.0,0.0,0.0182,0.5617,74,0.0,34.84,2026-05-06T10:01:51,0.05,0.15,10
LazyCoulomb,event_venue,1,6.500000000000002,0.6000000000000014,-5.8999999999999995,6.000000000000002,13.524792050157373,True,,3.846,13.5248,1.0,0.0,0.0,0.0045,0.4465,74,0.0,34.98,2026-05-06T10:01:51,0.05,0.15,10
LazyCoulomb,event_venue,2,-6.5,9.600000000000003,-0.5999999999999996,-0.14999999999999858,11.396161634515371,True,,4.468,11.3962,1.0,0.0,0.0,0.0073,0.5015,74,0.0,35.0,2026-05-06T10:01:51,0.05,0.15,10
LazyCoulomb,event_venue,3,6.15,4.450000000000001,-3.4499999999999993,6.6,9.83780971558202,True,,3.689,9.8378,1.0,0.0,0.0,0.0047,0.3992,74,0.0,35.0,2026-05-06T10:01:51,0.05,0.15,10
LazyCoulomb,event_venue,4,8.700000000000001,5.600000000000001,8.9,-5.1,10.701868995647443,True,,3.261,10.7019,1.0,0.0,0.0,0.6813,0.8093,74,0.0,35.01,2026-05-06T10:01:51,0.05,0.15,10
LazyCoulomb,event_venue,5,-1.049999999999999,9.000000000000002,-0.34999999999999964,2.950000000000001,6.0903612372337985,True,,2.61,6.0904,1.0,0.0,0.0,0.0179,0.6118,74,0.0,35.02,2026-05-06T10:01:52,0.05,0.15,10
LazyCoulomb,event_venue,6,-1.6499999999999986,0.45000000000000107,-4.6499999999999995,4.65,5.161395160225576,True,,2.607,5.1614,1.0,0.0,0.0,0.0064,0.643,74,0.0,35.03,2026-05-06T10:01:52,0.05,0.15,10
LazyCoulomb,event_venue,7,0.5000000000000018,8.800000000000002,5.200000000000001,-1.75,11.549567091454122,True,,2.461,11.5496,1.0,0.0,0.0,0.0144,0.5729,74,0.0,35.04,2026-05-06T10:01:52,0.05,0.15,10
LazyCoulomb,event_venue,8,6.9,-1.299999999999999,-6.3999999999999995,-5.499999999999999,13.947401191619893,True,,2.581,13.9474,1.0,0.0,0.0,0.0139,0.4871,74,0.0,35.05,2026-05-06T10:01:52,0.05,0.15,10
LazyCoulomb,event_venue,9,-0.5499999999999989,7.1,6.35,-1.4499999999999993,10.986924046337991,True,,2.683,10.9869,1.0,0.0,0.0,0.0187,0.424,74,0.0,35.06,2026-05-06T10:01:52,0.05,0.15,10
LazyCoulomb,event_venue,0,0.10000000000000142,-2.1499999999999995,9.600000000000003,-4.6499999999999995,9.823441352194251,True,,4.332,9.8234,1.0,0.0,0.0,0.0218,0.5631,154,0.0,34.89,2026-05-06T10:02:06,0.05,0.15,20
LazyCoulomb,event_venue,1,6.500000000000002,0.6000000000000014,-5.8999999999999995,6.000000000000002,13.524792050157373,True,,4.299,13.5248,1.0,0.0,0.0,0.0023,0.4469,154,0.0,35.02,2026-05-06T10:02:06,0.05,0.15,20
LazyCoulomb,event_venue,2,-6.5,9.600000000000003,-0.5999999999999996,-0.14999999999999858,11.396161634515371,True,,4.145,11.3962,1.0,0.0,0.0,0.0105,0.5073,154,0.0,35.08,2026-05-06T10:02:06,0.05,0.15,20
LazyCoulomb,event_venue,3,6.15,4.450000000000001,-3.4499999999999993,6.6,9.83780971558202,True,,3.964,9.8378,1.0,0.0,0.0,0.0126,0.4008,154,0.0,35.1,2026-05-06T10:02:06,0.05,0.15,20
LazyCoulomb,event_venue,4,8.700000000000001,5.600000000000001,8.9,-5.1,10.701868995647443,True,,4.252,10.7019,1.0,0.0,0.0,0.6816,0.807,154,0.0,35.12,2026-05-06T10:02:06,0.05,0.15,20
LazyCoulomb,event_venue,5,-1.049999999999999,9.000000000000002,-0.34999999999999964,2.950000000000001,6.0903612372337985,True,,3.96,6.0904,1.0,0.0,0.0,0.0052,0.6251,154,0.0,35.12,2026-05-06T10:02:06,0.05,0.15,20
LazyCoulomb,event_venue,6,-1.6499999999999986,0.45000000000000107,-4.6499999999999995,4.65,5.161395160225576,True,,4.587,5.1614,1.0,0.0,0.0,0.0116,0.6511,154,0.0,35.14,2026-05-06T10:02:06,0.05,0.15,20
LazyCoulomb,event_venue,7,0.5000000000000018,8.800000000000002,5.200000000000001,-1.75,11.549567091454122,True,,4.301,11.5496,1.0,0.0,0.0,0.0134,0.5922,154,0.0,35.15,2026-05-06T10:02:06,0.05,0.15,20
LazyCoulomb,event_venue,8,6.9,-1.299999999999999,-6.3999999999999995,-5.499999999999999,13.947401191619893,True,,4.148,13.9474,1.0,0.0,0.0,0.0135,0.4978,154,0.0,35.17,2026-05-06T10:02:06,0.05,0.15,20
LazyCoulomb,event_venue,9,-0.5499999999999989,7.1,6.35,-1.4499999999999993,10.986924046337991,True,,4.225,10.9869,1.0,0.0,0.0,0.0127,0.4141,154,0.0,35.19,2026-05-06T10:02:07,0.05,0.15,20
LazyCoulomb,event_venue,0,0.10000000000000142,-2.1499999999999995,9.600000000000003,-4.6499999999999995,9.823441352194251,True,,7.214,9.8234,1.0,0.0,0.0,0.0129,0.5643,314,0.0,34.78,2026-05-06T10:02:20,0.05,0.15,40
LazyCoulomb,event_venue,1,6.500000000000002,0.6000000000000014,-5.8999999999999995,6.000000000000002,13.524792050157373,True,,8.378,13.5248,1.0,0.0,0.0,0.0069,0.4505,314,0.0,34.98,2026-05-06T10:02:20,0.05,0.15,40
LazyCoulomb,event_venue,2,-6.5,9.600000000000003,-0.5999999999999996,-0.14999999999999858,11.396161634515371,True,,6.766,11.3962,1.0,0.0,0.0,0.0039,0.5137,314,0.0,35.01,2026-05-06T10:02:20,0.05,0.15,40
LazyCoulomb,event_venue,3,6.15,4.450000000000001,-3.4499999999999993,6.6,9.83780971558202,True,,7.51,9.8378,1.0,0.0,0.0,0.0056,0.4007,314,0.0,35.05,2026-05-06T10:02:20,0.05,0.15,40
LazyCoulomb,event_venue,4,8.700000000000001,5.600000000000001,8.9,-5.1,10.701868995647443,True,,8.279,10.7019,1.0,0.0,0.0,0.6812,0.8073,314,0.0,35.08,2026-05-06T10:02:21,0.05,0.15,40
LazyCoulomb,event_venue,5,-1.049999999999999,9.000000000000002,-0.34999999999999964,2.950000000000001,6.0903612372337985,True,,7.06,6.0904,1.0,0.0,0.0,0.0092,0.6301,314,0.0,35.11,2026-05-06T10:02:21,0.05,0.15,40
LazyCoulomb,event_venue,6,-1.6499999999999986,0.45000000000000107,-4.6499999999999995,4.65,5.161395160225576,True,,6.9,5.1614,1.0,0.0,0.0,0.008,0.6539,314,0.0,35.14,2026-05-06T10:02:21,0.05,0.15,40
LazyCoulomb,event_venue,7,0.5000000000000018,8.800000000000002,5.200000000000001,-1.75,11.549567091454122,True,,7.047,11.5496,1.0,0.0,0.0,0.0059,0.602,314,0.0,35.17,2026-05-06T10:02:21,0.05,0.15,40
LazyCoulomb,event_venue,8,6.9,-1.299999999999999,-6.3999999999999995,-5.499999999999999,13.947401191619893,True,,7.015,13.9474,1.0,0.0,0.0,0.0031,0.5029,314,0.0,35.2,2026-05-06T10:02:21,0.05,0.15,40
LazyCoulomb,event_venue,9,-0.5499999999999989,7.1,6.35,-1.4499999999999993,10.986924046337991,True,,6.807,10.9869,1.0,0.0,0.0,0.006,0.4139,314,0.0,35.2,2026-05-06T10:02:21,0.05,0.15,40
LazyCoulomb,event_venue,0,0.10000000000000142,-2.1499999999999995,9.600000000000003,-4.6499999999999995,9.823441352194251,True,,2.751,9.8234,1.0,0.0,0.0,0.0182,0.5617,74,0.0,34.93,2026-05-06T10:02:35,0.05,0.3,10
LazyCoulomb,event_venue,1,6.500000000000002,0.6000000000000014,-5.8999999999999995,6.000000000000002,13.524792050157373,True,,3.959,13.5248,1.0,0.0,0.0,0.0045,0.4465,74,0.0,35.13,2026-05-06T10:02:35,0.05,0.3,10
LazyCoulomb,event_venue,2,-6.5,9.600000000000003,-0.5999999999999996,-0.14999999999999858,11.396161634515371,True,,3.738,11.3962,1.0,0.0,0.0,0.0073,0.5015,74,0.0,35.14,2026-05-06T10:02:35,0.05,0.3,10
LazyCoulomb,event_venue,3,6.15,4.450000000000001,-3.4499999999999993,6.6,9.83780971558202,True,,2.837,9.8378,1.0,0.0,0.0,0.0047,0.3992,74,0.0,35.14,2026-05-06T10:02:35,0.05,0.3,10
LazyCoulomb,event_venue,4,8.700000000000001,5.600000000000001,8.9,-5.1,10.701868995647443,True,,2.575,10.7019,1.0,0.0,0.0,0.6813,0.8093,74,0.0,35.16,2026-05-06T10:02:35,0.05,0.3,10
LazyCoulomb,event_venue,5,-1.049999999999999,9.000000000000002,-0.34999999999999964,2.950000000000001,6.0903612372337985,True,,2.588,6.0904,1.0,0.0,0.0,0.0179,0.6118,74,0.0,35.17,2026-05-06T10:02:35,0.05,0.3,10
LazyCoulomb,event_venue,6,-1.6499999999999986,0.45000000000000107,-4.6499999999999995,4.65,5.161395160225576,True,,2.587,5.1614,1.0,0.0,0.0,0.0064,0.643,74,0.0,35.16,2026-05-06T10:02:35,0.05,0.3,10
LazyCoulomb,event_venue,7,0.5000000000000018,8.800000000000002,5.200000000000001,-1.75,11.549567091454122,True,,2.742,11.5496,1.0,0.0,0.0,0.0144,0.5729,74,0.0,35.17,2026-05-06T10:02:35,0.05,0.3,10
LazyCoulomb,event_venue,8,6.9,-1.299999999999999,-6.3999999999999995,-5.499999999999999,13.947401191619893,True,,2.646,13.9474,1.0,0.0,0.0,0.0139,0.4871,74,0.0,35.18,2026-05-06T10:02:35,0.05,0.3,10
LazyCoulomb,event_venue,9,-0.5499999999999989,7.1,6.35,-1.4499999999999993,10.986924046337991,True,,2.469,10.9869,1.0,0.0,0.0,0.0187,0.424,74,0.0,35.19,2026-05-06T10:02:35,0.05,0.3,10
LazyCoulomb,event_venue,0,0.10000000000000142,-2.1499999999999995,9.600000000000003,-4.6499999999999995,9.823441352194251,True,,4.946,9.8234,1.0,0.0,0.0,0.0218,0.5631,154,0.0,35.02,2026-05-06T10:02:49,0.05,0.3,20
LazyCoulomb,event_venue,1,6.500000000000002,0.6000000000000014,-5.8999999999999995,6.000000000000002,13.524792050157373,True,,3.744,13.5248,1.0,0.0,0.0,0.0023,0.4469,154,0.0,35.16,2026-05-06T10:02:49,0.05,0.3,20
LazyCoulomb,event_venue,2,-6.5,9.600000000000003,-0.5999999999999996,-0.14999999999999858,11.396161634515371,True,,4.185,11.3962,1.0,0.0,0.0,0.0105,0.5073,154,0.0,35.17,2026-05-06T10:02:49,0.05,0.3,20
LazyCoulomb,event_venue,3,6.15,4.450000000000001,-3.4499999999999993,6.6,9.83780971558202,True,,3.941,9.8378,1.0,0.0,0.0,0.0126,0.4008,154,0.0,35.2,2026-05-06T10:02:49,0.05,0.3,20
LazyCoulomb,event_venue,4,8.700000000000001,5.600000000000001,8.9,-5.1,10.701868995647443,True,,4.037,10.7019,1.0,0.0,0.0,0.6816,0.807,154,0.0,35.21,2026-05-06T10:02:49,0.05,0.3,20
LazyCoulomb,event_venue,5,-1.049999999999999,9.000000000000002,-0.34999999999999964,2.950000000000001,6.0903612372337985,True,,3.963,6.0904,1.0,0.0,0.0,0.0052,0.6251,154,0.0,35.22,2026-05-06T10:02:49,0.05,0.3,20
LazyCoulomb,event_venue,6,-1.6499999999999986,0.45000000000000107,-4.6499999999999995,4.65,5.161395160225576,True,,3.888,5.1614,1.0,0.0,0.0,0.0116,0.6511,154,0.0,35.24,2026-05-06T10:02:49,0.05,0.3,20
LazyCoulomb,event_venue,7,0.5000000000000018,8.800000000000002,5.200000000000001,-1.75,11.549567091454122,True,,4.118,11.5496,1.0,0.0,0.0,0.0134,0.5922,154,0.0,35.25,2026-05-06T10:02:50,0.05,0.3,20
LazyCoulomb,event_venue,8,6.9,-1.299999999999999,-6.3999999999999995,-5.499999999999999,13.947401191619893,True,,3.974,13.9474,1.0,0.0,0.0,0.0135,0.4978,154,0.0,35.27,2026-05-06T10:02:50,0.05,0.3,20
LazyCoulomb,event_venue,9,-0.5499999999999989,7.1,6.35,-1.4499999999999993,10.986924046337991,True,,4.048,10.9869,1.0,0.0,0.0,0.0127,0.4141,154,0.0,35.28,2026-05-06T10:02:50,0.05,0.3,20
LazyCoulomb,event_venue,0,0.10000000000000142,-2.1499999999999995,9.600000000000003,-4.6499999999999995,9.823441352194251,True,,7.182,9.8234,1.0,0.0,0.0,0.0129,0.5643,314,0.0,34.95,2026-05-06T10:03:03,0.05,0.3,40
LazyCoulomb,event_venue,1,6.500000000000002,0.6000000000000014,-5.8999999999999995,6.000000000000002,13.524792050157373,True,,7.838,13.5248,1.0,0.0,0.0,0.0069,0.4505,314,0.0,35.23,2026-05-06T10:03:03,0.05,0.3,40
LazyCoulomb,event_venue,2,-6.5,9.600000000000003,-0.5999999999999996,-0.14999999999999858,11.396161634515371,True,,6.855,11.3962,1.0,0.0,0.0,0.0039,0.5137,314,0.0,35.24,2026-05-06T10:03:03,0.05,0.3,40
LazyCoulomb,event_venue,3,6.15,4.450000000000001,-3.4499999999999993,6.6,9.83780971558202,True,,6.9,9.8378,1.0,0.0,0.0,0.0056,0.4007,314,0.0,35.29,2026-05-06T10:03:04,0.05,0.3,40
LazyCoulomb,event_venue,4,8.700000000000001,5.600000000000001,8.9,-5.1,10.701868995647443,True,,8.022,10.7019,1.0,0.0,0.0,0.6812,0.8073,314,0.0,35.32,2026-05-06T10:03:04,0.05,0.3,40
LazyCoulomb,event_venue,5,-1.049999999999999,9.000000000000002,-0.34999999999999964,2.950000000000001,6.0903612372337985,True,,7.189,6.0904,1.0,0.0,0.0,0.0092,0.6301,314,0.0,35.35,2026-05-06T10:03:04,0.05,0.3,40
LazyCoulomb,event_venue,6,-1.6499999999999986,0.45000000000000107,-4.6499999999999995,4.65,5.161395160225576,True,,6.583,5.1614,1.0,0.0,0.0,0.008,0.6539,314,0.0,35.38,2026-05-06T10:03:04,0.05,0.3,40
LazyCoulomb,event_venue,7,0.5000000000000018,8.800000000000002,5.200000000000001,-1.75,11.549567091454122,True,,12.93,11.5496,1.0,0.0,0.0,0.0059,0.602,314,0.0,35.39,2026-05-06T10:03:04,0.05,0.3,40
LazyCoulomb,event_venue,8,6.9,-1.299999999999999,-6.3999999999999995,-5.499999999999999,13.947401191619893,True,,6.679,13.9474,1.0,0.0,0.0,0.0031,0.5029,314,0.0,35.41,2026-05-06T10:03:04,0.05,0.3,40
LazyCoulomb,event_venue,9,-0.5499999999999989,7.1,6.35,-1.4499999999999993,10.986924046337991,True,,8.156,10.9869,1.0,0.0,0.0,0.006,0.4139,314,0.0,35.47,2026-05-06T10:03:04,0.05,0.3,40
LazyCoulomb,event_venue,0,0.10000000000000142,-2.1499999999999995,9.600000000000003,-4.6499999999999995,9.823441352194251,True,,3.426,9.8234,1.0,0.0,0.0,0.0182,0.5617,74,0.0,34.88,2026-05-06T10:03:18,0.1,0.05,10
LazyCoulomb,event_venue,1,6.500000000000002,0.6000000000000014,-5.8999999999999995,6.000000000000002,13.524792050157373,True,,3.541,13.5248,1.0,0.0,0.0,0.0045,0.4465,74,0.0,34.88,2026-05-06T10:03:18,0.1,0.05,10
LazyCoulomb,event_venue,2,-6.5,9.600000000000003,-0.5999999999999996,-0.14999999999999858,11.396161634515371,True,,2.51,11.3962,1.0,0.0,0.0,0.0073,0.5015,74,0.0,34.93,2026-05-06T10:03:18,0.1,0.05,10
LazyCoulomb,event_venue,3,6.15,4.450000000000001,-3.4499999999999993,6.6,9.83780971558202,True,,2.604,9.8378,1.0,0.0,0.0,0.0047,0.3992,74,0.0,34.93,2026-05-06T10:03:18,0.1,0.05,10
LazyCoulomb,event_venue,4,8.700000000000001,5.600000000000001,8.9,-5.1,10.701868995647443,True,,3.435,10.7019,1.0,0.0,0.0,0.6813,0.8093,74,0.0,34.94,2026-05-06T10:03:18,0.1,0.05,10
LazyCoulomb,event_venue,5,-1.049999999999999,9.000000000000002,-0.34999999999999964,2.950000000000001,6.0903612372337985,True,,2.537,6.0904,1.0,0.0,0.0,0.0179,0.6118,74,0.0,34.95,2026-05-06T10:03:18,0.1,0.05,10
LazyCoulomb,event_venue,6,-1.6499999999999986,0.45000000000000107,-4.6499999999999995,4.65,5.161395160225576,True,,2.493,5.1614,1.0,0.0,0.0,0.0064,0.643,74,0.0,34.95,2026-05-06T10:03:18,0.1,0.05,10
LazyCoulomb,event_venue,7,0.5000000000000018,8.800000000000002,5.200000000000001,-1.75,11.549567091454122,True,,4.098,11.5496,1.0,0.0,0.0,0.0144,0.5729,74,0.0,34.96,2026-05-06T10:03:18,0.1,0.05,10
LazyCoulomb,event_venue,8,6.9,-1.299999999999999,-6.3999999999999995,-5.499999999999999,13.947401191619893,True,,2.802,13.9474,1.0,0.0,0.0,0.0139,0.4871,74,0.0,34.98,2026-05-06T10:03:18,0.1,0.05,10
LazyCoulomb,event_venue,9,-0.5499999999999989,7.1,6.35,-1.4499999999999993,10.986924046337991,True,,2.774,10.9869,1.0,0.0,0.0,0.0187,0.424,74,0.0,34.98,2026-05-06T10:03:18,0.1,0.05,10
LazyCoulomb,event_venue,0,0.10000000000000142,-2.1499999999999995,9.600000000000003,-4.6499999999999995,9.823441352194251,True,,4.006,9.8234,1.0,0.0,0.0,0.0218,0.5631,154,0.0,34.98,2026-05-06T10:03:32,0.1,0.05,20
LazyCoulomb,event_venue,1,6.500000000000002,0.6000000000000014,-5.8999999999999995,6.000000000000002,13.524792050157373,True,,3.974,13.5248,1.0,0.0,0.0,0.0023,0.4469,154,0.0,35.02,2026-05-06T10:03:32,0.1,0.05,20
LazyCoulomb,event_venue,2,-6.5,9.600000000000003,-0.5999999999999996,-0.14999999999999858,11.396161634515371,True,,4.918,11.3962,1.0,0.0,0.0,0.0105,0.5073,154,0.0,35.05,2026-05-06T10:03:32,0.1,0.05,20
LazyCoulomb,event_venue,3,6.15,4.450000000000001,-3.4499999999999993,6.6,9.83780971558202,True,,3.859,9.8378,1.0,0.0,0.0,0.0126,0.4008,154,0.0,35.05,2026-05-06T10:03:32,0.1,0.05,20
LazyCoulomb,event_venue,4,8.700000000000001,5.600000000000001,8.9,-5.1,10.701868995647443,True,,4.193,10.7019,1.0,0.0,0.0,0.6816,0.807,154,0.0,35.07,2026-05-06T10:03:32,0.1,0.05,20
LazyCoulomb,event_venue,5,-1.049999999999999,9.000000000000002,-0.34999999999999964,2.950000000000001,6.0903612372337985,True,,4.057,6.0904,1.0,0.0,0.0,0.0052,0.6251,154,0.0,35.08,2026-05-06T10:03:33,0.1,0.05,20
LazyCoulomb,event_venue,6,-1.6499999999999986,0.45000000000000107,-4.6499999999999995,4.65,5.161395160225576,True,,4.115,5.1614,1.0,0.0,0.0,0.0116,0.6511,154,0.0,35.12,2026-05-06T10:03:33,0.1,0.05,20
LazyCoulomb,event_venue,7,0.5000000000000018,8.800000000000002,5.200000000000001,-1.75,11.549567091454122,True,,4.079,11.5496,1.0,0.0,0.0,0.0134,0.5922,154,0.0,35.11,2026-05-06T10:03:33,0.1,0.05,20
LazyCoulomb,event_venue,8,6.9,-1.299999999999999,-6.3999999999999995,-5.499999999999999,13.947401191619893,True,,4.034,13.9474,1.0,0.0,0.0,0.0135,0.4978,154,0.0,35.11,2026-05-06T10:03:33,0.1,0.05,20
LazyCoulomb,event_venue,9,-0.5499999999999989,7.1,6.35,-1.4499999999999993,10.986924046337991,True,,3.965,10.9869,1.0,0.0,0.0,0.0127,0.4141,154,0.0,35.12,2026-05-06T10:03:33,0.1,0.05,20
LazyCoulomb,event_venue,0,0.10000000000000142,-2.1499999999999995,9.600000000000003,-4.6499999999999995,9.823441352194251,True,,7.274,9.8234,1.0,0.0,0.0,0.0129,0.5643,314,0.0,35.02,2026-05-06T10:03:46,0.1,0.05,40
LazyCoulomb,event_venue,1,6.500000000000002,0.6000000000000014,-5.8999999999999995,6.000000000000002,13.524792050157373,True,,6.631,13.5248,1.0,0.0,0.0,0.0069,0.4505,314,0.0,35.29,2026-05-06T10:03:47,0.1,0.05,40
LazyCoulomb,event_venue,2,-6.5,9.600000000000003,-0.5999999999999996,-0.14999999999999858,11.396161634515371,True,,6.548,11.3962,1.0,0.0,0.0,0.0039,0.5137,314,0.0,35.29,2026-05-06T10:03:47,0.1,0.05,40
LazyCoulomb,event_venue,3,6.15,4.450000000000001,-3.4499999999999993,6.6,9.83780971558202,True,,7.53,9.8378,1.0,0.0,0.0,0.0056,0.4007,314,0.0,35.36,2026-05-06T10:03:47,0.1,0.05,40
LazyCoulomb,event_venue,4,8.700000000000001,5.600000000000001,8.9,-5.1,10.701868995647443,True,,7.511,10.7019,1.0,0.0,0.0,0.6812,0.8073,314,0.0,35.39,2026-05-06T10:03:47,0.1,0.05,40
LazyCoulomb,event_venue,5,-1.049999999999999,9.000000000000002,-0.34999999999999964,2.950000000000001,6.0903612372337985,True,,6.706,6.0904,1.0,0.0,0.0,0.0092,0.6301,314,0.0,35.41,2026-05-06T10:03:47,0.1,0.05,40
LazyCoulomb,event_venue,6,-1.6499999999999986,0.45000000000000107,-4.6499999999999995,4.65,5.161395160225576,True,,6.655,5.1614,1.0,0.0,0.0,0.008,0.6539,314,0.0,35.45,2026-05-06T10:03:47,0.1,0.05,40
LazyCoulomb,event_venue,7,0.5000000000000018,8.800000000000002,5.200000000000001,-1.75,11.549567091454122,True,,6.884,11.5496,1.0,0.0,0.0,0.0059,0.602,314,0.0,35.48,2026-05-06T10:03:47,0.1,0.05,40
LazyCoulomb,event_venue,8,6.9,-1.299999999999999,-6.3999999999999995,-5.499999999999999,13.947401191619893,True,,7.299,13.9474,1.0,0.0,0.0,0.0031,0.5029,314,0.0,35.49,2026-05-06T10:03:47,0.1,0.05,40
LazyCoulomb,event_venue,9,-0.5499999999999989,7.1,6.35,-1.4499999999999993,10.986924046337991,True,,8.046,10.9869,1.0,0.0,0.0,0.006,0.4139,314,0.0,35.54,2026-05-06T10:03:47,0.1,0.05,40
LazyCoulomb,event_venue,0,0.10000000000000142,-2.1499999999999995,9.600000000000003,-4.6499999999999995,9.823441352194251,True,,2.759,9.8234,1.0,0.0,0.0,0.0182,0.5617,74,0.0,34.77,2026-05-06T10:04:01,0.1,0.15,10
LazyCoulomb,event_venue,1,6.500000000000002,0.6000000000000014,-5.8999999999999995,6.000000000000002,13.524792050157373,True,,2.669,13.5248,1.0,0.0,0.0,0.0045,0.4465,74,0.0,34.91,2026-05-06T10:04:01,0.1,0.15,10
LazyCoulomb,event_venue,2,-6.5,9.600000000000003,-0.5999999999999996,-0.14999999999999858,11.396161634515371,True,,2.441,11.3962,1.0,0.0,0.0,0.0073,0.5015,74,0.0,34.89,2026-05-06T10:04:01,0.1,0.15,10
LazyCoulomb,event_venue,3,6.15,4.450000000000001,-3.4499999999999993,6.6,9.83780971558202,True,,2.846,9.8378,1.0,0.0,0.0,0.0047,0.3992,74,0.0,34.91,2026-05-06T10:04:01,0.1,0.15,10
LazyCoulomb,event_venue,4,8.700000000000001,5.600000000000001,8.9,-5.1,10.701868995647443,True,,2.969,10.7019,1.0,0.0,0.0,0.6813,0.8093,74,0.0,34.92,2026-05-06T10:04:01,0.1,0.15,10
LazyCoulomb,event_venue,5,-1.049999999999999,9.000000000000002,-0.34999999999999964,2.950000000000001,6.0903612372337985,True,,2.812,6.0904,1.0,0.0,0.0,0.0179,0.6118,74,0.0,34.93,2026-05-06T10:04:01,0.1,0.15,10
LazyCoulomb,event_venue,6,-1.6499999999999986,0.45000000000000107,-4.6499999999999995,4.65,5.161395160225576,True,,2.581,5.1614,1.0,0.0,0.0,0.0064,0.643,74,0.0,34.94,2026-05-06T10:04:01,0.1,0.15,10
LazyCoulomb,event_venue,7,0.5000000000000018,8.800000000000002,5.200000000000001,-1.75,11.549567091454122,True,,2.85,11.5496,1.0,0.0,0.0,0.0144,0.5729,74,0.0,34.96,2026-05-06T10:04:01,0.1,0.15,10
LazyCoulomb,event_venue,8,6.9,-1.299999999999999,-6.3999999999999995,-5.499999999999999,13.947401191619893,True,,2.515,13.9474,1.0,0.0,0.0,0.0139,0.4871,74,0.0,34.95,2026-05-06T10:04:01,0.1,0.15,10
LazyCoulomb,event_venue,9,-0.5499999999999989,7.1,6.35,-1.4499999999999993,10.986924046337991,True,,2.673,10.9869,1.0,0.0,0.0,0.0187,0.424,74,0.0,34.96,2026-05-06T10:04:02,0.1,0.15,10
LazyCoulomb,event_venue,0,0.10000000000000142,-2.1499999999999995,9.600000000000003,-4.6499999999999995,9.823441352194251,True,,4.193,9.8234,1.0,0.0,0.0,0.0218,0.5631,154,0.0,35.01,2026-05-06T10:04:15,0.1,0.15,20
LazyCoulomb,event_venue,1,6.500000000000002,0.6000000000000014,-5.8999999999999995,6.000000000000002,13.524792050157373,True,,3.642,13.5248,1.0,0.0,0.0,0.0023,0.4469,154,0.0,35.14,2026-05-06T10:04:15,0.1,0.15,20
LazyCoulomb,event_venue,2,-6.5,9.600000000000003,-0.5999999999999996,-0.14999999999999858,11.396161634515371,True,,4.167,11.3962,1.0,0.0,0.0,0.0105,0.5073,154,0.0,35.16,2026-05-06T10:04:15,0.1,0.15,20
LazyCoulomb,event_venue,3,6.15,4.450000000000001,-3.4499999999999993,6.6,9.83780971558202,True,,3.892,9.8378,1.0,0.0,0.0,0.0126,0.4008,154,0.0,35.19,2026-05-06T10:04:15,0.1,0.15,20
